,Date,Average,Ticker,Commodity
1792,2025-04-02,264.1999969482422,OIH,oil
1793,2025-04-03,243.7300033569336,OIH,oil
1794,2025-04-04,216.33499908447266,OIH,oil
1795,2025-04-07,202.42499542236328,OIH,oil
1796,2025-04-08,205.16000366210938,OIH,oil
1797,2025-04-09,207.18499755859375,OIH,oil
1798,2025-04-10,207.8949966430664,OIH,oil
1799,2025-04-11,206.85499572753906,OIH,oil
1800,2025-01-16,156.96400878388403,CVX,oil
1801,2025-01-17,158.54150618712225,CVX,oil
1802,2025-01-21,157.9431528548869,CVX,oil
1803,2025-01-22,155.32221195626218,CVX,oil
1804,2025-01-23,155.0996881766953,CVX,oil
1805,2025-01-24,154.34308364736643,CVX,oil
1806,2025-01-27,155.06012749135283,CVX,oil
1807,2025-01-28,155.2381561704816,CVX,oil
1808,2025-01-29,153.9969210282801,CVX,oil
1809,2025-01-30,154.72385760528667,CVX,oil
1810,2025-01-31,149.81332016574498,CVX,oil
1811,2025-02-03,147.5336031613089,CVX,oil
1812,2025-02-04,149.3138669709994,CVX,oil
1813,2025-02-05,151.31170654296875,CVX,oil
1814,2025-02-06,151.38093631134026,CVX,oil
1815,2025-02-07,150.87652320614478,CVX,oil
1816,2025-02-10,153.329315390561,CVX,oil
1817,2025-02-11,155.17387106862398,CVX,oil
1818,2025-02-12,154.11560041907504,CVX,oil
1819,2025-02-13,153.62602866146318,CVX,oil
1820,2025-02-14,155.20999908447266,CVX,oil
1821,2025-02-18,155.75,CVX,oil
1822,2025-02-19,156.875,CVX,oil
1823,2025-02-20,158.1449966430664,CVX,oil
1824,2025-02-21,157.5250015258789,CVX,oil
1825,2025-02-24,157.48999786376953,CVX,oil
1826,2025-02-25,157.2050018310547,CVX,oil
1827,2025-02-26,155.87999725341797,CVX,oil
1828,2025-02-27,156.18000030517578,CVX,oil
1829,2025-02-28,157.65999603271484,CVX,oil
1830,2025-03-03,156.2750015258789,CVX,oil
1831,2025-03-04,151.6050033569336,CVX,oil
1832,2025-03-05,150.47999572753906,CVX,oil
1833,2025-03-06,151.72999572753906,CVX,oil
1834,2025-03-07,155.1449966430664,CVX,oil
1835,2025-03-10,157.3800048828125,CVX,oil
1836,2025-03-11,156.25499725341797,CVX,oil
1837,2025-03-12,153.15499877929688,CVX,oil
1838,2025-03-13,152.93499755859375,CVX,oil
1839,2025-03-14,155.5050048828125,CVX,oil
1840,2025-03-17,157.97000122070312,CVX,oil
1841,2025-03-18,160.2750015258789,CVX,oil
1842,2025-03-19,162.51000213623047,CVX,oil
1843,2025-03-20,163.95000457763672,CVX,oil
1844,2025-03-21,164.62000274658203,CVX,oil
1845,2025-03-24,164.8550033569336,CVX,oil
1846,2025-03-25,166.01000213623047,CVX,oil
1847,2025-03-26,167.6699981689453,CVX,oil
1848,2025-03-27,166.9499969482422,CVX,oil
1849,2025-03-28,166.3949966430664,CVX,oil
1850,2025-03-31,166.73999786376953,CVX,oil
1851,2025-04-01,167.89999389648438,CVX,oil
1852,2025-04-02,166.93499755859375,CVX,oil
1853,2025-04-03,158.1199951171875,CVX,oil
1854,2025-04-04,147.5199966430664,CVX,oil
1855,2025-04-07,139.43999481201172,CVX,oil
1856,2025-04-08,140.5399932861328,CVX,oil
1857,2025-04-09,140.5250015258789,CVX,oil
1858,2025-04-10,139.0999984741211,CVX,oil
1859,2025-04-11,135.31999969482422,CVX,oil
1860,2025-01-16,110.26867697968868,XOM,oil
1861,2025-01-17,110.68495176082831,XOM,oil
1862,2025-01-21,110.76920331346486,XOM,oil
1863,2025-01-22,109.38656404390159,XOM,oil
1864,2025-01-23,109.25276597441021,XOM,oil
1865,2025-01-24,108.47967922628621,XOM,oil
1866,2025-01-27,108.6184422312005,XOM,oil
1867,2025-01-28,108.25667970819438,XOM,oil
1868,2025-01-29,107.2308522148843,XOM,oil
1869,2025-01-30,108.43507943770041,XOM,oil
1870,2025-01-31,107.72642265263336,XOM,oil
1871,2025-02-03,105.91759833616865,XOM,oil
1872,2025-02-04,107.37456708609932,XOM,oil
1873,2025-02-05,108.83648940984897,XOM,oil
1874,2025-02-06,108.62834509027432,XOM,oil
1875,2025-02-07,107.87013176551173,XOM,oil
1876,2025-02-10,109.51046190782061,XOM,oil
1877,2025-02-11,110.64531074499156,XOM,oil
1878,2025-02-12,108.70000076293945,XOM,oil
1879,2025-02-13,107.63999938964844,XOM,oil
1880,2025-02-14,108.37999725341797,XOM,oil
1881,2025-02-18,109.3849983215332,XOM,oil
1882,2025-02-19,110.53000259399414,XOM,oil
1883,2025-02-20,111.28499984741211,XOM,oil
1884,2025-02-21,111.00500106811523,XOM,oil
1885,2025-02-24,111.0999984741211,XOM,oil
1886,2025-02-25,110.5150032043457,XOM,oil
1887,2025-02-26,109.5999984741211,XOM,oil
1888,2025-02-27,110.08000183105469,XOM,oil
1889,2025-02-28,110.72000122070312,XOM,oil
1890,2025-03-03,109.72999954223633,XOM,oil
1891,2025-03-04,106.95000076293945,XOM,oil
1892,2025-03-05,105.63999938964844,XOM,oil
1893,2025-03-06,106.5250015258789,XOM,oil
1894,2025-03-07,108.71500015258789,XOM,oil
1895,2025-03-10,110.54000091552734,XOM,oil
1896,2025-03-11,110.54000091552734,XOM,oil
1897,2025-03-12,109.09000015258789,XOM,oil
1898,2025-03-13,108.5,XOM,oil
1899,2025-03-14,110.42000198364258,XOM,oil
1900,2025-03-17,112.78000259399414,XOM,oil
1901,2025-03-18,113.86499786376953,XOM,oil
1902,2025-03-19,114.80500030517578,XOM,oil
1903,2025-03-20,115.31000137329102,XOM,oil
1904,2025-03-21,115.5,XOM,oil
1905,2025-03-24,115.7400016784668,XOM,oil
1906,2025-03-25,116.5099983215332,XOM,oil
1907,2025-03-26,117.9749984741211,XOM,oil
1908,2025-03-27,117.99499893188477,XOM,oil
1909,2025-03-28,117.91500091552734,XOM,oil
1910,2025-03-31,118.36000061035156,XOM,oil
1911,2025-04-01,119.13000106811523,XOM,oil
1912,2025-04-02,118.52999877929688,XOM,oil
1913,2025-04-03,113.4000015258789,XOM,oil
1914,2025-04-04,107.10499954223633,XOM,oil
1915,2025-04-07,101.66500091552734,XOM,oil
1916,2025-04-08,103.11499786376953,XOM,oil
1917,2025-04-09,102.58500289916992,XOM,oil
1918,2025-04-10,101.81999969482422,XOM,oil
1919,2025-04-11,101.72000122070312,XOM,oil
1920,2025-01-16,52.82831489673166,EQT,natural gas
1921,2025-01-17,52.72362333892152,EQT,natural gas
1922,2025-01-21,52.84327063274283,EQT,natural gas
1923,2025-01-22,53.591051784871084,EQT,natural gas
1924,2025-01-23,53.4664234832841,EQT,natural gas
1925,2025-01-24,53.441495957694805,EQT,natural gas
1926,2025-01-27,49.712555793083396,EQT,natural gas
1927,2025-01-28,49.34365019281211,EQT,natural gas
1928,2025-01-29,50.16122365529523,EQT,natural gas
1929,2025-01-30,51.138328826550676,EQT,natural gas
1930,2025-01-31,51.41750015782591,EQT,natural gas
1931,2025-02-03,51.84124340748622,EQT,natural gas
1932,2025-02-04,51.631862455492296,EQT,natural gas
1933,2025-02-05,52.384631473983916,EQT,natural gas
1934,2025-02-06,52.12041263165518,EQT,natural gas
1935,2025-02-07,51.00372549238736,EQT,natural gas
1936,2025-02-10,52.384632826620106,EQT,natural gas
1937,2025-02-11,53.51128870795081,EQT,natural gas
1938,2025-02-12,52.833301078764066,EQT,natural gas
1939,2025-02-13,52.579052553668774,EQT,natural gas
1940,2025-02-14,53.02772302605804,EQT,natural gas
1941,2025-02-18,53.69999885559082,EQT,natural gas
1942,2025-02-19,54.60500144958496,EQT,natural gas
1943,2025-02-20,53.03000068664551,EQT,natural gas
1944,2025-02-21,51.3700008392334,EQT,natural gas
1945,2025-02-24,50.07500076293945,EQT,natural gas
1946,2025-02-25,49.420000076293945,EQT,natural gas
1947,2025-02-26,49.165000915527344,EQT,natural gas
1948,2025-02-27,47.845001220703125,EQT,natural gas
1949,2025-02-28,47.25,EQT,natural gas
1950,2025-03-03,48.779998779296875,EQT,natural gas
1951,2025-03-04,49.32500076293945,EQT,natural gas
1952,2025-03-05,49.96000099182129,EQT,natural gas
1953,2025-03-06,47.6299991607666,EQT,natural gas
1954,2025-03-07,46.295000076293945,EQT,natural gas
1955,2025-03-10,47.46000099182129,EQT,natural gas
1956,2025-03-11,48.635000228881836,EQT,natural gas
1957,2025-03-12,49.30500030517578,EQT,natural gas
1958,2025-03-13,48.7450008392334,EQT,natural gas
1959,2025-03-14,50.095001220703125,EQT,natural gas
1960,2025-03-17,51.07500076293945,EQT,natural gas
1961,2025-03-18,52.670000076293945,EQT,natural gas
1962,2025-03-19,53.21999931335449,EQT,natural gas
1963,2025-03-20,53.51499938964844,EQT,natural gas
1964,2025-03-21,53.03000068664551,EQT,natural gas
1965,2025-03-24,53.71500015258789,EQT,natural gas
1966,2025-03-25,54.20000076293945,EQT,natural gas
1967,2025-03-26,53.875,EQT,natural gas
1968,2025-03-27,52.73500061035156,EQT,natural gas
1969,2025-03-28,52.584999084472656,EQT,natural gas
1970,2025-03-31,53.05999946594238,EQT,natural gas
1971,2025-04-01,53.77499961853027,EQT,natural gas
1972,2025-04-02,53.864999771118164,EQT,natural gas
1973,2025-04-03,51.80999946594238,EQT,natural gas
1974,2025-04-04,47.64500045776367,EQT,natural gas
1975,2025-04-07,45.970001220703125,EQT,natural gas
1976,2025-04-08,48.65500068664551,EQT,natural gas
1977,2025-04-09,48.28499984741211,EQT,natural gas
1978,2025-04-10,48.650001525878906,EQT,natural gas
1979,2025-04-11,48.920000076293945,EQT,natural gas
1980,2025-01-16,28.780965483667437,HAL,oil
1981,2025-01-17,29.43631861205006,HAL,oil
1982,2025-01-21,29.654772076197673,HAL,oil
1983,2025-01-22,28.537690041808816,HAL,oil
1984,2025-01-23,28.234836302057296,HAL,oil
1985,2025-01-24,27.802900075649017,HAL,oil
1986,2025-01-27,27.370960138807444,HAL,oil
1987,2025-01-28,26.804974051273387,HAL,oil
1988,2025-01-29,26.313457910126054,HAL,oil
1989,2025-01-30,26.358141994492055,HAL,oil
1990,2025-01-31,26.114866498329626,HAL,oil
1991,2025-02-03,25.419793782498513,HAL,oil
1992,2025-02-04,25.623351063787382,HAL,oil
1993,2025-02-05,26.189337346552392,HAL,oil
1994,2025-02-06,25.78718871491637,HAL,oil
1995,2025-02-07,25.211272000272768,HAL,oil
1996,2025-02-10,25.583632433570003,HAL,oil
1997,2025-02-11,26.124794609008447,HAL,oil
1998,2025-02-12,25.891448937681787,HAL,oil
1999,2025-02-13,25.91130880316859,HAL,oil
2000,2025-02-14,26.13968953215675,HAL,oil
2001,2025-02-18,26.288634502292467,HAL,oil
2002,2025-02-19,26.517015783126702,HAL,oil
2003,2025-02-20,26.70071327306198,HAL,oil
2004,2025-02-21,26.40778949375733,HAL,oil
2005,2025-02-24,26.333317634432593,HAL,oil
2006,2025-02-25,26.303528666625628,HAL,oil
2007,2025-02-26,25.941098064725495,HAL,oil
2008,2025-02-27,25.916275024414062,HAL,oil
2009,2025-02-28,26.000675713894985,HAL,oil
2010,2025-03-03,25.583631636767482,HAL,oil
2011,2025-03-04,24.15873276392987,HAL,oil
2012,2025-03-05,23.949999809265137,HAL,oil
2013,2025-03-06,24.260000228881836,HAL,oil
2014,2025-03-07,24.800000190734863,HAL,oil
2015,2025-03-10,24.954999923706055,HAL,oil
2016,2025-03-11,24.795000076293945,HAL,oil
2017,2025-03-12,24.699999809265137,HAL,oil
2018,2025-03-13,24.515000343322754,HAL,oil
2019,2025-03-14,24.835000038146973,HAL,oil
2020,2025-03-17,25.1899995803833,HAL,oil
2021,2025-03-18,25.1899995803833,HAL,oil
2022,2025-03-19,25.085000038146973,HAL,oil
2023,2025-03-20,24.9399995803833,HAL,oil
2024,2025-03-21,24.77999973297119,HAL,oil
2025,2025-03-24,25.355000495910645,HAL,oil
2026,2025-03-25,25.725000381469727,HAL,oil
2027,2025-03-26,25.829999923706055,HAL,oil
2028,2025-03-27,25.484999656677246,HAL,oil
2029,2025-03-28,25.210000038146973,HAL,oil
2030,2025-03-31,25.130000114440918,HAL,oil
2031,2025-04-01,25.399999618530273,HAL,oil
2032,2025-04-02,25.440000534057617,HAL,oil
2033,2025-04-03,23.25,HAL,oil
2034,2025-04-04,20.664999961853027,HAL,oil
2035,2025-04-07,19.635000228881836,HAL,oil
2036,2025-04-08,19.96500015258789,HAL,oil
2037,2025-04-09,20.46500015258789,HAL,oil
2038,2025-04-10,20.725000381469727,HAL,oil
2039,2025-04-11,20.729999542236328,HAL,oil
2040,2025-01-16,78.87183825734519,BG,wheat
2041,2025-01-17,78.79261180521743,BG,wheat
2042,2025-01-21,78.01518390630693,BG,wheat
2043,2025-01-22,77.36155191923446,BG,wheat
2044,2025-01-23,77.65865614708325,BG,wheat
2045,2025-01-24,77.2625122263403,BG,wheat
2046,2025-01-27,77.77254210713292,BG,wheat
2047,2025-01-28,77.35660095188535,BG,wheat
2048,2025-01-29,76.88618149056934,BG,wheat
2049,2025-01-30,77.33184097304847,BG,wheat
2050,2025-01-31,75.92058141060187,BG,wheat
2051,2025-02-03,74.5043831165269,BG,wheat
2052,2025-02-04,74.36573027820525,BG,wheat
2053,2025-02-05,69.88437155256307,BG,wheat
2054,2025-02-06,69.35453389845233,BG,wheat
2055,2025-02-07,68.93363325086197,BG,wheat
2056,2025-02-10,68.63652564327145,BG,wheat
2057,2025-02-11,68.91382233336495,BG,wheat
2058,2025-02-12,68.61671972948224,BG,wheat
2059,2025-02-13,68.66623862830264,BG,wheat
2060,2025-02-14,69.60707330350402,BG,wheat
2061,2025-02-18,69.79499816894531,BG,wheat
2062,2025-02-19,69.93000030517578,BG,wheat
2063,2025-02-20,70.73500061035156,BG,wheat
2064,2025-02-21,72.27000045776367,BG,wheat
2065,2025-02-24,73.31999969482422,BG,wheat
2066,2025-02-25,73.94499969482422,BG,wheat
2067,2025-02-26,73.56500244140625,BG,wheat
2068,2025-02-27,73.13000106811523,BG,wheat
2069,2025-02-28,73.76499938964844,BG,wheat
2070,2025-03-03,73.1150016784668,BG,wheat
2071,2025-03-04,71.55500030517578,BG,wheat
2072,2025-03-05,71.79000091552734,BG,wheat
2073,2025-03-06,73.29999923706055,BG,wheat
2074,2025-03-07,74.9749984741211,BG,wheat
2075,2025-03-10,76.33499908447266,BG,wheat
2076,2025-03-11,75.33000183105469,BG,wheat
2077,2025-03-12,73.39999771118164,BG,wheat
2078,2025-03-13,73.3849983215332,BG,wheat
2079,2025-03-14,73.78499984741211,BG,wheat
2080,2025-03-17,74.38500213623047,BG,wheat
2081,2025-03-18,75.00500106811523,BG,wheat
2082,2025-03-19,74.77499771118164,BG,wheat
2083,2025-03-20,74.44999694824219,BG,wheat
2084,2025-03-21,73.45000076293945,BG,wheat
2085,2025-03-24,72.73500061035156,BG,wheat
2086,2025-03-25,73.31999969482422,BG,wheat
2087,2025-03-26,73.81500244140625,BG,wheat
2088,2025-03-27,75.42499923706055,BG,wheat
2089,2025-03-28,76.56000137329102,BG,wheat
2090,2025-03-31,75.8499984741211,BG,wheat
2091,2025-04-01,77.36000061035156,BG,wheat
2092,2025-04-02,77.75500106811523,BG,wheat
2093,2025-04-03,77.94499969482422,BG,wheat
2094,2025-04-04,74.66499710083008,BG,wheat
2095,2025-04-07,72.0199966430664,BG,wheat
2096,2025-04-08,71.06000137329102,BG,wheat
2097,2025-04-09,71.56499862670898,BG,wheat
2098,2025-04-10,73.71000289916992,BG,wheat
2099,2025-04-11,74.9900016784668,BG,wheat
2100,2025-01-16,15.835000038146973,GOLD,gold
2101,2025-01-17,15.864999771118164,GOLD,gold
2102,2025-01-21,15.964999675750732,GOLD,gold
2103,2025-01-22,15.9350004196167,GOLD,gold
2104,2025-01-23,15.710000038146973,GOLD,gold
2105,2025-01-24,16.09999942779541,GOLD,gold
2106,2025-01-27,15.964999675750732,GOLD,gold
2107,2025-01-28,16.009999752044678,GOLD,gold
2108,2025-01-29,15.920000076293945,GOLD,gold
2109,2025-01-30,16.40499973297119,GOLD,gold
2110,2025-01-31,16.570000648498535,GOLD,gold
2111,2025-02-03,16.489999771118164,GOLD,gold
2112,2025-02-04,16.640000343322754,GOLD,gold
2113,2025-02-05,17.0,GOLD,gold
2114,2025-02-06,17.15999984741211,GOLD,gold
2115,2025-02-07,17.190000534057617,GOLD,gold
2116,2025-02-10,17.475000381469727,GOLD,gold
2117,2025-02-11,17.204999923706055,GOLD,gold
2118,2025-02-12,17.755000114440918,GOLD,gold
2119,2025-02-13,18.329999923706055,GOLD,gold
2120,2025-02-14,18.21500015258789,GOLD,gold
2121,2025-02-18,18.34500026702881,GOLD,gold
2122,2025-02-19,18.535000801086426,GOLD,gold
2123,2025-02-20,18.835000038146973,GOLD,gold
2124,2025-02-21,18.494999885559082,GOLD,gold
2125,2025-02-24,18.369999885559082,GOLD,gold
2126,2025-02-25,18.109999656677246,GOLD,gold
2127,2025-02-26,18.22000026702881,GOLD,gold
2128,2025-02-27,17.97000026702881,GOLD,gold
2129,2025-02-28,17.55500030517578,GOLD,gold
2130,2025-03-03,17.86500072479248,GOLD,gold
2131,2025-03-04,17.864999771118164,GOLD,gold
2132,2025-03-05,18.219999313354492,GOLD,gold
2133,2025-03-06,18.394999504089355,GOLD,gold
2134,2025-03-07,18.485000610351562,GOLD,gold
2135,2025-03-10,18.350000381469727,GOLD,gold
2136,2025-03-11,18.420000076293945,GOLD,gold
2137,2025-03-12,18.364999771118164,GOLD,gold
2138,2025-03-13,18.609999656677246,GOLD,gold
2139,2025-03-14,18.90000057220459,GOLD,gold
2140,2025-03-17,19.03499984741211,GOLD,gold
2141,2025-03-18,19.479999542236328,GOLD,gold
2142,2025-03-19,19.375,GOLD,gold
2143,2025-03-20,19.235000610351562,GOLD,gold
2144,2025-03-21,18.940000534057617,GOLD,gold
2145,2025-03-24,18.90999984741211,GOLD,gold
2146,2025-03-25,19.230000495910645,GOLD,gold
2147,2025-03-26,19.369999885559082,GOLD,gold
2148,2025-03-27,19.514999389648438,GOLD,gold
2149,2025-03-28,19.44499969482422,GOLD,gold
2150,2025-03-31,19.420000076293945,GOLD,gold
2151,2025-04-01,19.579999923706055,GOLD,gold
2152,2025-04-02,19.559999465942383,GOLD,gold
2153,2025-04-03,18.869999885559082,GOLD,gold
2154,2025-04-04,18.239999771118164,GOLD,gold
2155,2025-04-07,17.394999504089355,GOLD,gold
2156,2025-04-08,17.885000228881836,GOLD,gold
2157,2025-04-09,18.479999542236328,GOLD,gold
2158,2025-04-10,19.09500026702881,GOLD,gold
2159,2025-04-11,20.350000381469727,GOLD,gold
2160,2025-01-16,,COBALT,cobalt
2161,2025-01-17,,COBALT,cobalt
2162,2025-01-21,,COBALT,cobalt
2163,2025-01-22,,COBALT,cobalt
2164,2025-01-23,,COBALT,cobalt
2165,2025-01-24,,COBALT,cobalt
2166,2025-01-27,,COBALT,cobalt
2167,2025-01-28,,COBALT,cobalt
2168,2025-01-29,,COBALT,cobalt
2169,2025-01-30,,COBALT,cobalt
2170,2025-01-31,,COBALT,cobalt
2171,2025-02-03,,COBALT,cobalt
2172,2025-02-04,,COBALT,cobalt
2173,2025-02-05,,COBALT,cobalt
2174,2025-02-06,,COBALT,cobalt
2175,2025-02-07,,COBALT,cobalt
2176,2025-02-10,,COBALT,cobalt
2177,2025-02-11,,COBALT,cobalt
2178,2025-02-12,,COBALT,cobalt
2179,2025-02-13,,COBALT,cobalt
2180,2025-02-14,,COBALT,cobalt
2181,2025-02-18,,COBALT,cobalt
2182,2025-02-19,,COBALT,cobalt
2183,2025-02-20,,COBALT,cobalt
2184,2025-02-21,,COBALT,cobalt
2185,2025-02-24,,COBALT,cobalt
2186,2025-02-25,,COBALT,cobalt
2187,2025-02-26,,COBALT,cobalt
2188,2025-02-27,,COBALT,cobalt
2189,2025-02-28,,COBALT,cobalt
2190,2025-03-03,,COBALT,cobalt
2191,2025-03-04,,COBALT,cobalt
2192,2025-03-05,,COBALT,cobalt
2193,2025-03-06,,COBALT,cobalt
2194,2025-03-07,,COBALT,cobalt
2195,2025-03-10,,COBALT,cobalt
2196,2025-03-11,,COBALT,cobalt
2197,2025-03-12,,COBALT,cobalt
2198,2025-03-13,,COBALT,cobalt
2199,2025-03-14,,COBALT,cobalt
2200,2025-03-17,,COBALT,cobalt
2201,2025-03-18,,COBALT,cobalt
2202,2025-03-19,,COBALT,cobalt
2203,2025-03-20,,COBALT,cobalt
2204,2025-03-21,,COBALT,cobalt
2205,2025-03-24,,COBALT,cobalt
2206,2025-03-25,,COBALT,cobalt
2207,2025-03-26,,COBALT,cobalt
2208,2025-03-27,,COBALT,cobalt
2209,2025-03-28,,COBALT,cobalt
2210,2025-03-31,,COBALT,cobalt
2211,2025-04-01,,COBALT,cobalt
2212,2025-04-02,,COBALT,cobalt
2213,2025-04-03,,COBALT,cobalt
2214,2025-04-04,,COBALT,cobalt
2215,2025-04-07,,COBALT,cobalt
2216,2025-04-08,,COBALT,cobalt
2217,2025-04-09,,COBALT,cobalt
2218,2025-04-10,,COBALT,cobalt
2219,2025-04-11,,COBALT,cobalt
2220,2025-01-16,84.69499969482422,AEM,gold
2221,2025-01-17,84.31499862670898,AEM,gold
2222,2025-01-21,87.43499755859375,AEM,gold
2223,2025-01-22,89.29500198364258,AEM,gold
2224,2025-01-23,88.79999923706055,AEM,gold
2225,2025-01-24,89.97000122070312,AEM,gold
2226,2025-01-27,88.7750015258789,AEM,gold
2227,2025-01-28,89.83000183105469,AEM,gold
2228,2025-01-29,90.04500198364258,AEM,gold
2229,2025-01-30,93.20499801635742,AEM,gold
2230,2025-01-31,93.97000122070312,AEM,gold
2231,2025-02-03,93.8650016784668,AEM,gold
2232,2025-02-04,95.56999969482422,AEM,gold
2233,2025-02-05,97.875,AEM,gold
2234,2025-02-06,98.68000030517578,AEM,gold
2235,2025-02-07,98.71999740600586,AEM,gold
2236,2025-02-10,100.31500244140625,AEM,gold
2237,2025-02-11,98.78499984741211,AEM,gold
2238,2025-02-12,98.31500244140625,AEM,gold
2239,2025-02-13,100.2599983215332,AEM,gold
2240,2025-02-14,97.43499755859375,AEM,gold
2241,2025-02-18,96.89500045776367,AEM,gold
2242,2025-02-19,97.44000244140625,AEM,gold
2243,2025-02-20,98.20999908447266,AEM,gold
2244,2025-02-21,96.65499877929688,AEM,gold
2245,2025-02-24,97.24499893188477,AEM,gold
2246,2025-02-25,96.86999893188477,AEM,gold
2247,2025-02-26,97.32500076293945,AEM,gold
2248,2025-02-27,96.12999725341797,AEM,gold
2249,2025-02-28,94.71500015258789,AEM,gold
2250,2025-03-03,96.90499877929688,AEM,gold
2251,2025-03-04,96.56999969482422,AEM,gold
2252,2025-03-05,97.7650032043457,AEM,gold
2253,2025-03-06,98.19999694824219,AEM,gold
2254,2025-03-07,98.40999984741211,AEM,gold
2255,2025-03-10,97.375,AEM,gold
2256,2025-03-11,99.7249984741211,AEM,gold
2257,2025-03-12,100.81000137329102,AEM,gold
2258,2025-03-13,102.21500015258789,AEM,gold
2259,2025-03-14,103.68499755859375,AEM,gold
2260,2025-03-17,104.63999938964844,AEM,gold
2261,2025-03-18,106.65999984741211,AEM,gold
2262,2025-03-19,105.68500137329102,AEM,gold
2263,2025-03-20,105.09000015258789,AEM,gold
2264,2025-03-21,104.32999801635742,AEM,gold
2265,2025-03-24,104.10499954223633,AEM,gold
2266,2025-03-25,105.38999938964844,AEM,gold
2267,2025-03-26,105.27999877929688,AEM,gold
2268,2025-03-27,106.86000061035156,AEM,gold
2269,2025-03-28,107.88500213623047,AEM,gold
2270,2025-03-31,107.7750015258789,AEM,gold
2271,2025-04-01,108.82500076293945,AEM,gold
2272,2025-04-02,107.95999908447266,AEM,gold
2273,2025-04-03,105.68000030517578,AEM,gold
2274,2025-04-04,102.39500045776367,AEM,gold
2275,2025-04-07,97.93999862670898,AEM,gold
2276,2025-04-08,102.10499954223633,AEM,gold
2277,2025-04-09,105.21000289916992,AEM,gold
2278,2025-04-10,109.47000122070312,AEM,gold
2279,2025-04-11,116.92499923706055,AEM,gold
2280,2025-01-16,4.765000104904175,WEAT,wheat
2281,2025-01-17,4.740000009536743,WEAT,wheat
2282,2025-01-21,4.875,WEAT,wheat
2283,2025-01-22,4.934999942779541,WEAT,wheat
2284,2025-01-23,4.894999980926514,WEAT,wheat
2285,2025-01-24,4.865000009536743,WEAT,wheat
2286,2025-01-27,4.7850000858306885,WEAT,wheat
2287,2025-01-28,4.81000018119812,WEAT,wheat
2288,2025-01-29,4.930000066757202,WEAT,wheat
2289,2025-01-30,4.989999771118164,WEAT,wheat
2290,2025-01-31,4.929999828338623,WEAT,wheat
2291,2025-02-03,4.9649999141693115,WEAT,wheat
2292,2025-02-04,5.009999990463257,WEAT,wheat
2293,2025-02-05,5.075000047683716,WEAT,wheat
2294,2025-02-06,5.125,WEAT,wheat
2295,2025-02-07,5.115000009536743,WEAT,wheat
2296,2025-02-10,5.125,WEAT,wheat
2297,2025-02-11,5.119999885559082,WEAT,wheat
2298,2025-02-12,5.06000018119812,WEAT,wheat
2299,2025-02-13,5.099999904632568,WEAT,wheat
2300,2025-02-14,5.240000009536743,WEAT,wheat
2301,2025-02-18,5.299999952316284,WEAT,wheat
2302,2025-02-19,5.2749998569488525,WEAT,wheat
2303,2025-02-20,5.230000019073486,WEAT,wheat
2304,2025-02-21,5.230000019073486,WEAT,wheat
2305,2025-02-24,5.1549999713897705,WEAT,wheat
2306,2025-02-25,5.105000019073486,WEAT,wheat
2307,2025-02-26,5.06000018119812,WEAT,wheat
2308,2025-02-27,4.940000057220459,WEAT,wheat
2309,2025-02-28,4.879999876022339,WEAT,wheat
2310,2025-03-03,4.800000190734863,WEAT,wheat
2311,2025-03-04,4.699999809265137,WEAT,wheat
2312,2025-03-05,4.764999866485596,WEAT,wheat
2313,2025-03-06,4.815000057220459,WEAT,wheat
2314,2025-03-07,4.789999961853027,WEAT,wheat
2315,2025-03-10,4.9049999713897705,WEAT,wheat
2316,2025-03-11,4.865000009536743,WEAT,wheat
2317,2025-03-12,4.849999904632568,WEAT,wheat
2318,2025-03-13,4.900000095367432,WEAT,wheat
2319,2025-03-14,4.9049999713897705,WEAT,wheat
2320,2025-03-17,4.9649999141693115,WEAT,wheat
2321,2025-03-18,4.9599997997283936,WEAT,wheat
2322,2025-03-19,4.934999942779541,WEAT,wheat
2323,2025-03-20,4.875,WEAT,wheat
2324,2025-03-21,4.879999876022339,WEAT,wheat
2325,2025-03-24,4.819999933242798,WEAT,wheat
2326,2025-03-25,4.7900002002716064,WEAT,wheat
2327,2025-03-26,4.7200000286102295,WEAT,wheat
2328,2025-03-27,4.674999952316284,WEAT,wheat
2329,2025-03-28,4.615000009536743,WEAT,wheat
2330,2025-03-31,4.6499998569488525,WEAT,wheat
2331,2025-04-01,4.699999809265137,WEAT,wheat
2332,2025-04-02,4.679999828338623,WEAT,wheat
2333,2025-04-03,4.6600000858306885,WEAT,wheat
2334,2025-04-04,4.609999895095825,WEAT,wheat
2335,2025-04-07,4.664999961853027,WEAT,wheat
2336,2025-04-08,4.694999933242798,WEAT,wheat
2337,2025-04-09,4.745000123977661,WEAT,wheat
2338,2025-04-10,4.704999923706055,WEAT,wheat
2339,2025-04-11,4.799999952316284,WEAT,wheat
2340,2025-01-16,28.38235278142067,KHC,coffee
2341,2025-01-17,28.83893967553643,KHC,coffee
2342,2025-01-21,29.04872177135637,KHC,coffee
2343,2025-01-22,28.826598972969443,KHC,coffee
2344,2025-01-23,28.703197435464027,KHC,coffee
2345,2025-01-24,28.8660875481353,KHC,coffee
2346,2025-01-27,29.567009180506094,KHC,coffee
2347,2025-01-28,29.431267291994253,KHC,coffee
2348,2025-01-29,29.28318450029994,KHC,coffee
2349,2025-01-30,29.70028271056595,KHC,coffee
